Date,Time,Latitude,Longitude,Speed (km/h),Altitude (ft),Roll Angle (deg),Pitch Angle (deg),Roll Control Movement,Pitch Control Movement,Engine1 RPM,Engine1 Temp (°C),Engine2 RPM,Engine2 Temp (°C),Oil Warning,Hydraulic Warning,Pressure Warning,Low Fuel Warning,Undercarriage Position
2024-11-12,00:27:01,26.360687304873014,91.47334684550997,374.4759259358333,6822.764075346963,24.605709996619595,15.368189733041632,-5.9974925407105335,8.715933710926322,86.31957272443364,580.8340230422159,25.30403349506448,362.83894093950715,0,0,0,0,UP
2024-11-12,00:27:02,26.36069012025857,91.4732710459333,273.7491797583799,7190.361940839474,37.90327426109171,-5.991423555594917,-9.744233261524137,5.820739784651025,31.013210179690653,512.0720623225993,49.113915096891844,385.27089646657095,0,0,0,0,UP
2024-11-12,00:27:03,26.36066109499584,91.47320318853095,225.1886661318278,19796.927113087386,-41.84353608805494,-7.56917885585743,-7.164640191440011,2.9145406664756095,16.557658748122407,534.1445961955483,67.12251820169121,514.1062687139031,0,0,0,0,UP
2024-11-12,00:27:04,26.360600448601982,91.4731432201669,161.71478146517785,4348.351324213612,33.62458144508501,19.534893253210747,-4.996077479071392,1.7675303233007753,74.26757455967523,719.4089796631233,56.69216150645499,628.8995545466697,0,0,0,0,UP
2024-11-12,00:27:05,26.360508400594178,91.47309108770511,371.1518549333105,3147.1367159847123,-40.61807105309732,17.37052521048595,-4.399352699750986,-1.3493406449813499,72.17289910779662,226.40167855056558,67.94414136200402,639.2374798715862,0,0,0,0,UP
2024-11-12,00:27:06,26.360385170489575,91.4730467380096,239.24394525845244,1644.7559942459143,15.375242407877359,-13.529555805426007,4.556827350494837,0.27993089182955444,22.05227674578758,327.13781138265495,52.62932774113814,462.98143613966374,0,0,0,0,DOWN
2024-11-12,00:27:07,26.36023097780535,91.4730101179443,306.96274143920095,9376.228384363663,27.14460863664563,-19.814562243003138,-8.846289405235183,-5.85265649903844,42.930741403945106,542.4995459065558,78.95733987972682,520.5092845344692,0,0,0,0,UP
2024-11-12,00:27:08,26.360046042058695,91.47298117437326,142.24971708668065,13623.370215500361,-39.97362191203375,9.486225913804006,2.750873378347034,-5.293186372815766,66.46527515551554,454.4307583855468,29.497334615315207,459.66535203426514,0,0,0,0,UP
2024-11-12,00:27:09,26.359830582766744,91.47295985416041,377.1353294434361,417.0491834065426,-32.529799657683455,-18.500332355712587,4.889368482260041,-1.7166137826260908,12.896160170906324,293.7564163736465,12.22225675972295,300.8385590775379,0,0,0,0,UP
2024-11-12,00:27:10,26.359584819446688,91.47294610416975,383.56214888474364,9743.65928186931,28.479262157233848,4.291016155545865,1.6186660211122028,4.2769462905137505,87.93629958917236,784.7347297954203,34.9571236006885,322.8654520841566,0,0,0,0,UP
2024-11-12,00:27:11,26.35930897161569,91.47293987126524,346.10351003855794,2260.116263708084,-42.4598789216596,0.9176372916960034,-9.775800627376949,5.614128231073627,92.49187527746805,586.9807938029509,72.10693341959842,559.2709309668319,0,0,0,0,UP
2024-11-12,00:27:12,26.35900325879092,91.47294110231091,190.11364242564127,6101.423270900686,4.598029502581092,-7.944636271329756,-2.955939048040472,0.23094113429164942,36.95446427964273,761.2881083734477,69.82776603612588,274.4649532047334,0,0,0,0,UP
2024-11-12,00:27:13,26.358667900489554,91.47294974417073,336.93285193436327,15567.150065728747,19.80749482294604,16.895543273631645,7.346237117567206,-7.5546267698909775,63.29856534608728,630.4059808839484,19.127197672848627,547.592273812294,0,0,0,0,UP
2024-11-12,00:27:14,26.358303116228736,91.47296574370866,150.9002589078401,17867.19569592026,-22.06282492156816,0.2107422685540392,-5.846845509231953,8.740399983182787,50.071615120097846,268.2541625354859,29.343155602311445,716.1023735817082,0,0,0,0,UP
2024-11-12,00:27:15,26.35790912552567,91.4729890477887,294.1864511887876,12952.268768751364,21.720568566942944,17.634185401671637,2.9246735051352992,8.124922198965642,42.81573148381897,369.223972485584,84.18483770836819,586.4493222155027,0,0,0,0,UP
2024-11-12,00:27:16,26.357486147897493,91.47301960327479,355.13284280183393,14987.915992795177,-40.8735234611625,-5.959311399915478,6.317918130486184,9.40022905984032,24.381138108967747,776.5491496326619,34.520876391263975,626.0980508902994,0,0,0,0,UP
2024-11-12,00:27:17,26.357034402861405,91.47305735703101,334.51854540307176,16633.296310522022,-14.188985819295919,-6.672387242360198,7.1282867651796735,3.064781970458597,73.48463383798264,337.7593762538302,1.7717496152759526,295.4487813777866,0,0,0,0,UP
2024-11-12,00:27:18,26.356554109934542,91.47310225592122,134.76983379499885,9701.80513363547,4.032281176978643,9.011551957450216,-0.5727309114876178,-9.808760605137358,97.6503408654137,616.3477592683969,13.855375278239002,789.4201826150105,0,0,0,0,UP
2024-11-12,00:27:19,26.356045488634106,91.47315424680951,390.8370139581556,11181.086904123673,42.9381778927917,-8.679217333459338,2.7402517749883053,-6.412943073618953,52.53753509771645,428.8524625689281,26.985212526099154,321.1369063340993,0,0,0,0,UP
2024-11-12,00:27:20,26.35550875847723,91.4732132765598,152.39778545227784,412.4586589862697,40.96941067735011,1.7899098629908359,2.7263748925863034,7.772695748667026,88.67205093496355,472.6487550375013,99.52687685589794,484.9443975648626,0,0,0,0,UP
2024-11-12,00:27:21,26.35494413898112,91.47327929203612,361.36879656340767,2510.8540823856783,-1.9360588375214007,14.77448351608524,5.660987523385163,3.399514245060704,60.716043744825654,406.8964735117695,12.522668670868986,539.8323474148501,0,0,0,0,UP
2024-11-12,00:27:22,26.354351849662915,91.47335224010239,328.73585932370503,7691.8744236025195,-15.209681413936842,16.160427672472892,3.3985019927695053,-2.319593873044683,62.66175385619862,335.0811582028845,49.13590509644943,727.0535766298557,0,0,0,0,UP
2024-11-12,00:27:23,26.353732110039807,91.47343206762264,234.0761937309465,13305.939261148791,-36.25480239046993,-5.319797951871049,0.2242286572318548,6.730227227107953,29.06449665330566,767.23829165893,83.18358506996324,375.9974562930527,0,0,0,0,UP
2024-11-12,00:27:24,26.35308513962894,91.47351872146083,211.27182810612607,3539.190748989388,7.133706625264381,4.952802786773539,-8.675210446844382,1.681051182928881,79.6218941613668,261.90344396762026,65.21682281993006,624.0749231764921,0,0,0,0,UP
2024-11-12,00:27:25,26.352411157947518,91.47361214848098,217.67841546943123,9879.137626934844,-33.53636603144588,13.073635187471915,9.300170905321487,-5.729664828987724,2.569749388482634,502.0128872402637,15.890131972150312,568.1443204160548,0,0,0,0,UP
2024-11-12,00:27:26,26.35171038451267,91.47371229554702,119.39583794616496,839.5909527222691,3.7847663132357567,16.628325748577268,2.9872976806221807,-5.562566285597197,94.79802372299572,696.7420248286297,97.04422459406302,366.18763284518207,0,0,0,0,UP
2024-11-12,00:27:27,26.3509830388416,91.47381910952299,394.7551761769446,16452.712210934224,13.272833704465853,2.962625991957246,-7.925605677755321,2.0021480121121993,53.91902270607262,723.6318120603614,5.7901853821618605,311.15938975907403,0,0,0,0,UP
2024-11-12,00:27:28,26.35022934045145,91.4739325372728,319.2150855969352,4962.794865352761,10.84927886913291,-2.5915400644433753,9.736071385387461,7.8262387902951716,15.235528918588715,678.6907431958888,53.03467712922235,269.4533221674957,0,0,0,0,DOWN
2024-11-12,00:27:29,26.34944950885941,91.47405252566051,367.2976642145561,544.5506964658592,24.08765948076767,15.896449845711963,-5.095428782590929,2.6212103910974953,95.3271271751451,214.39200836000825,2.0535407715713383,581.6429540247234,0,0,0,0,UP
2024-11-12,00:27:30,26.348643763582633,91.47417902155004,374.570665760803,7668.626868211481,-8.913325669851943,15.996195789455584,-2.324649712805167,-2.408206153903258,27.900722689913206,327.2720507731837,79.56052760638391,505.8186965603365,0,0,0,0,UP
2024-11-12,00:27:31,26.3478123241383,91.47431197180542,360.5019569850984,18449.15782626603,-23.084358291837418,-18.051604871797636,-5.734430689371108,7.7867754571636425,5.323830684469644,508.9822996265296,90.34832561064475,253.9856820871721,0,0,0,0,UP
2024-11-12,00:27:32,26.346955410043567,91.47445132329061,145.6861055179496,1279.8206222551732,-28.26155847084689,-4.540624028925539,-9.937413154633019,-7.9308131878521015,20.698832086341877,327.89683349305005,72.9190826933826,545.4071647820158,0,0,0,0,UP
2024-11-12,00:27:33,26.34607324081562,91.4745970228696,221.3094236178291,17686.238294348528,27.47957104396866,-16.374936132601867,2.930552013382483,-2.5743598493924225,41.95767300183788,699.8552191992242,52.6387631279524,558.9905095406195,0,0,0,0,UP
2024-11-12,00:27:34,26.345166035971612,91.47474901740635,361.16486229451476,14776.329396586354,18.309218204935213,-7.009661499950951,0.7634331366392182,-8.80446107804593,12.153539661692337,591.5115221782075,89.6471304703561,706.3159772720533,0,0,0,0,UP
2024-11-12,00:27:35,26.34423401502872,91.47490725376488,246.13761293984268,1333.9052400189767,-14.948051798990054,7.9072206817592345,7.626597966180491,-4.274955880458167,3.1664691572431236,589.0095143420116,38.88535551171973,688.9200998064985,0,0,0,0,UP
2024-11-12,00:27:36,26.343277397504117,91.47507167880916,123.40639631867813,7030.435653388105,-2.8111171492434437,12.353924781605407,-8.763550731093904,-1.1979931226178273,91.47470079641732,578.281493907911,32.24202871237226,674.9690381960362,0,0,0,1,DOWN
2024-11-12,00:27:37,26.342296402914958,91.47524223940316,168.03341570787143,17867.733500421098,-0.020587002682425748,-8.98202497907031,2.621384073116431,6.539348856544855,21.48820461988066,582.2045443379595,61.997130780612764,791.2835921829799,0,0,0,0,UP
2024-11-12,00:27:38,26.341291250778426,91.47541888241088,227.0220781910255,2977.154725583414,-32.7456279463616,17.718416496405553,8.78122706262371,1.8735690891170265,15.172004687152329,415.41822021102894,76.24323672110546,570.3676737677358,0,0,0,0,UP
2024-11-12,00:27:39,26.34026216061168,91.47560155469628,353.51867107338137,17135.18074597412,-38.47711988837569,-9.219837474330351,-0.028182287902538405,2.790374919753191,44.76127218932119,710.4692770450526,7.211083840457122,365.1438862377505,0,0,0,0,UP
2024-11-12,00:27:40,26.339209351931895,91.47579020312335,195.5311860866715,7830.8180094246445,41.77581850501612,18.199357736829192,-1.2134441296668452,-0.25177541468295317,69.42662555815026,438.77501217512156,80.37934686616255,712.725205794143,0,0,0,0,UP
2024-11-12,00:27:41,26.338133044256246,91.4759847745561,397.9692817257318,11433.780716034627,43.09074605858248,-10.82840234305268,-7.350752528961728,-1.173094490677256,54.12802578044238,277.63419642647096,93.9932986442929,682.1515769563717,0,0,0,0,UP
2024-11-12,00:27:42,26.33703345710189,91.47618521585848,128.70164349137167,18517.47719594268,-36.71001852637151,-2.9864451813212796,-4.789355381008013,3.6967103880908425,58.68321118379064,272.00924591196286,26.187028675218915,504.7445437778194,0,0,0,0,UP
2024-11-12,00:27:43,26.335910809986,91.47639147389451,252.48198372533813,6427.9004118083185,37.137078904449965,-8.415405683110562,1.2112011683773911,-8.276922685146534,87.43826627762003,691.9855509379092,26.446932236472154,206.0468127433251,0,0,0,0,UP
2024-11-12,00:27:44,26.334765322425746,91.47660349552811,157.5689421079539,3833.01987801058,15.193656525891285,-10.024361430218992,-5.243924325673525,-0.5612100579678163,38.21217875773789,678.6799736306887,71.80402860614362,787.669838769295,0,0,0,0,UP
2024-11-12,00:27:45,26.333597213938297,91.47682122762332,231.39789324078393,19729.273031779892,-25.58117211971721,19.259871909813846,0.20646911943514468,-7.579002720834551,58.18601312547575,617.9339214837406,86.88705831114999,450.45819156743414,0,0,0,0,UP
2024-11-12,00:27:46,26.332406704040817,91.47704461704411,289.61895570741166,5901.276998449202,-19.295761836954668,6.772839539635637,-0.9485925443127208,-2.9313732140534032,36.88305446819039,373.109946801634,48.54257691804694,373.4175716161622,0,0,0,0,UP
2024-11-12,00:27:47,26.331194012250485,91.47727361065444,108.53771551866829,7148.299555563948,33.287378707049356,10.98591602661568,-5.436778351959822,-3.222383327363973,92.74232757295698,229.36923907155278,88.14432702509338,527.6100599648139,0,0,0,0,UP
2024-11-12,00:27:48,26.329959358084466,91.47750815531833,130.61324611936305,7260.520487495843,-16.305587756601263,-17.029781655412283,2.543357701781776,8.091889031881013,18.61034831343169,764.3165339777321,10.191079752866617,612.9827090629649,0,0,0,0,UP
2024-11-12,00:27:49,26.32870296105993,91.47774819789973,131.99922445575274,18220.107901021925,-20.8772934998926,19.282603930912884,8.292861551872132,-2.726525674666849,38.38381105492245,231.66319435176288,41.068991276016895,648.0835183731622,0,0,0,0,DOWN
2024-11-12,00:27:50,26.327425040694035,91.47799368526263,231.40040047324229,13611.159355440981,9.498223528295284,1.4693722138300416,1.4310506207754532,-4.497520528674048,56.54479824692326,327.48455778149946,33.27040589375074,526.4783150698219,0,0,0,0,UP
2024-11-12,00:27:51,26.326125816503964,91.47824456427105,125.32179126422193,18566.940251095795,18.123224793435995,-0.7616461736721227,5.631367802200465,-6.152166394748432,19.061079774451372,341.3027437022969,14.427020676649994,342.29251949742127,0,0,0,0,UP
2024-11-12,00:27:52,26.324805508006886,91.47850078178891,291.46268284346354,15861.715056653997,-15.320574727583061,2.9194155136579916,-9.877471000171054,2.295164720263452,75.13518303321052,627.496203802483,55.8394640395219,490.6048212476748,0,0,0,0,UP
2024-11-12,00:27:53,26.323464334719958,91.47876228468024,243.3831008538324,4234.028886982418,27.94475125408121,-9.59064442336173,-2.97121003025765,3.907638060218069,73.55089427984653,588.2332068550229,35.57764935400759,569.9380795471604,0,0,0,0,UP
2024-11-12,00:27:54,26.322102516160356,91.479029019809,149.63985501317063,4934.799936896821,41.54791243142691,12.674700653880357,6.420697012345546,4.476155978998783,45.62394066077324,605.4985894174325,47.49575178552774,745.4247073916889,0,0,0,0,UP
2024-11-12,00:27:55,26.32072027184525,91.47930093403917,188.1467643011628,595.426995503437,-3.1318962547653797,0.17304424395912932,8.28411332254062,-5.957071947900642,76.86021017598279,599.6395889864868,24.50324761486439,712.0798572134702,0,0,0,0,UP
2024-11-12,00:27:56,26.319317821291808,91.47957797423477,205.22605205912038,2983.639924383229,-41.82003818779501,-6.888146383367108,-9.07887118909704,3.072929856507429,62.393635986381035,360.0014076607542,56.86948019666336,568.0958039813078,0,0,0,0,UP
2024-11-12,00:27:57,26.3178953840172,91.47986008725972,367.1234655117987,12558.773609529087,-14.052478048240385,19.554882257942786,-5.492543002168366,7.17995689385166,59.39314717935042,695.8731351408519,79.8473810430759,748.6738370015604,0,0,0,0,UP
2024-11-12,00:27:58,26.316453179538595,91.48014721997808,347.9820382456861,1712.251965102243,-38.46054468961161,4.932815093185226,4.282547996053715,4.646902189900734,33.192826816421785,243.10490979225182,38.035199390431075,675.7697660353878,0,0,0,0,UP
2024-11-12,00:27:59,26.314991427373155,91.48043931925378,214.60388337930846,8192.194661593821,-31.968072288855517,-13.874908228062806,2.385222474539024,-7.940392502257221,60.41282972849349,349.6275761671266,16.989779019791918,656.1981409757941,0,0,0,0,UP
2024-11-12,00:28:00,26.313510347038065,91.48073633195082,286.9993180380013,16162.929591292932,-22.014068456720455,-8.71958281316961,0.7653808774212418,0.010539395353411862,24.52250489494965,524.8712006982307,64.70801066593809,321.8584079473258,0,0,0,0,UP
2024-11-12,00:28:01,26.31201015805047,91.48103820493316,169.02836952539863,713.7609127519968,-6.459053025319882,-13.06879507590395,-0.4757599290586505,-5.174986757194633,42.51434062733394,784.7782856060867,16.318143357346283,200.6432068008683,0,0,0,0,UP
2024-11-12,00:28:02,26.310491079927566,91.48134488506481,181.52727333348278,14420.94718349862,39.00822570972069,7.661125659751498,9.543878368515575,3.7587209555425147,69.5794659975267,567.161281085306,18.663672970478153,228.3825222145063,0,0,0,0,UP
2024-11-12,00:28:03,26.3089533321865,91.48165631920972,164.08272384775557,1503.4648169061898,-2.251742610045035,2.1760018412171007,-7.489533476227857,-0.7557444011328673,3.8559032314533948,771.4089001013507,3.80806259676455,452.54607960398505,0,0,0,0,UP
2024-11-12,00:28:04,26.307397134344455,91.48197245423194,265.6765743532942,14991.941413423241,-32.23744093490615,-16.3365534009928,3.5709440102094163,2.828457216010161,10.402582740915832,268.73462132784783,37.3088982065653,220.67602340387273,0,0,0,0,UP
2024-11-12,00:28:05,26.30582270591859,91.48229323699537,119.83556974057956,15200.33628250665,-27.782294804600483,-3.2221702878627525,-1.8578242461994385,1.5613362468922745,86.35311825010876,404.8738151661097,53.997401988515335,231.65013663297057,0,0,0,0,UP
2024-11-12,00:28:06,26.304230266426092,91.48261861436406,308.68021307095785,16021.428113391084,-44.23429728431671,-1.7158178047255959,6.965124363498219,3.554973063677142,15.814122648656049,472.63852103986017,96.69701417098412,644.6223907664114,0,0,0,0,UP
2024-11-12,00:28:07,26.3026200353841,91.48294853320195,380.0593164921002,9743.401520403473,-22.40753607571297,14.031665634482586,8.046081927719651,8.958139287520211,11.86818562276618,365.3643754125341,32.31959045660009,215.2224202891197,0,0,0,0,UP
2024-11-12,00:28:08,26.300992232309817,91.48328294037306,190.6633609052828,14834.615895244971,6.304624755460914,-2.589380662215042,9.747980729286876,5.0295128082653875,70.86980028824603,317.58485610400993,80.03307402947797,779.7675340201686,0,0,0,0,UP
2024-11-12,00:28:09,26.299347076720377,91.48362178274131,299.9095496125838,14646.765998382056,-18.727105125228526,1.4447455402974576,-1.731810625927988,2.6765162071313835,15.099138946545565,323.5471790932566,54.86030212947502,507.1062179726804,0,0,0,0,UP
2024-11-12,00:28:10,26.297684788132983,91.48396500717077,325.7914374701703,18889.737575850606,-43.911073417069794,12.075123271136185,-9.058393989167454,9.625520810489288,6.096376470463838,479.41550188474025,78.64804950237337,735.5923488833616,0,0,0,0,UP
2024-11-12,00:28:11,26.296005586064773,91.48431256052532,328.18486145596813,6177.660353195562,-36.811108004312544,7.540959681650008,-1.7197607112530449,6.654139274167008,16.49469209254777,510.32126133865637,63.38679588727979,748.1800681696867,0,0,0,0,UP
2024-11-12,00:28:12,26.294309690032946,91.48466438966905,226.14975598606492,15311.561011714844,19.987453377473514,6.244332941707036,-9.801239193820013,-9.489487168872898,90.71484281924639,330.7083048601578,57.591119559963666,425.9276001916611,0,0,0,0,UP
2024-11-12,00:28:13,26.292597319554645,91.48502044146586,251.6304379208915,18863.22247315606,11.25232867509984,-4.5677248825190055,-5.421477292831296,7.479913519050861,54.59987957436924,460.37773538036623,36.362025175959054,220.90653509517125,0,0,0,0,DOWN
2024-11-12,00:28:14,26.290868694147058,91.4853806627798,238.4877860548683,8189.23813173805,14.637067560580967,-4.265440865884894,-2.9736052471528485,-3.9320741966324864,1.1542737632862732,237.97234425144146,93.31319166599324,444.7513277275509,0,0,0,0,UP
2024-11-12,00:28:15,26.289124033327337,91.48574500047478,251.5484675048359,4806.705980933102,40.01099326434789,3.399302051821511,-8.98285562396429,-5.253000257666029,37.314232576976195,236.53692730214908,92.59577840214018,512.9456471503725,0,0,0,0,UP
2024-11-12,00:28:16,26.287363556612668,91.48611340141487,200.72758692219836,17191.12330170476,-17.604765092481777,9.728234420797062,8.587848170108003,7.011710166507974,48.781623100617466,493.4160562294232,69.59152443700259,200.18869972001795,0,0,0,0,DOWN
2024-11-12,00:28:17,26.285587483520203,91.48648581246395,250.85725775087192,6848.605533576473,32.4133759770189,1.3672579631674537,-4.415706372404218,9.642801248384362,2.700255007065344,489.4610790964775,26.426012916119923,523.3867257911917,0,0,0,0,UP
2024-11-12,00:28:18,26.283796033567132,91.48686218048611,272.0175646267421,1036.5330572729945,27.665870134307582,-11.781823386785506,-3.0137841343480325,9.240966611221538,59.61051240695926,617.8315795589392,28.952595328500053,654.5601194793801,0,0,0,0,UP
2024-11-12,00:28:19,26.281989426270602,91.48724245234523,202.473001194642,1700.5082152632172,-4.305704389788801,18.71930291838318,-9.650777748138562,-8.80063015134074,98.38164503208095,590.6865274774818,84.00753374671176,692.4172076371974,0,0,0,0,UP
2024-11-12,00:28:20,26.2801678811478,91.48762657490539,139.07464174526766,1599.0129434179414,43.97166485708101,6.586902177421901,-7.334992543009178,-9.192744597194238,18.52225584216589,298.48500059818986,62.01437605289081,609.1311897864897,0,0,0,0,UP
2024-11-12,00:28:21,26.27833161771588,91.48801449503048,292.4139426413267,13833.317689173418,2.013854196416588,-4.670413126365922,4.88295600747753,7.833634259404711,13.99508727576344,268.1638582482576,29.79819224951239,542.7932982494623,0,0,0,0,UP
2024-11-12,00:28:22,26.276480855492025,91.48840615958456,159.51058619875363,1212.860947135936,20.580388473146627,18.410581720685087,6.663068932341719,-4.431811461896817,97.08806533430577,587.5656125287011,80.17225604481106,723.6523056319537,0,0,0,0,UP
2024-11-12,00:28:23,26.274615813993393,91.48880151543156,384.65590052585594,3209.393992561262,11.298097874106922,7.134813583377554,-2.9203371439354298,0.1841802917173645,34.556737318063526,232.21025325874322,33.6891803264417,467.2623108698861,0,0,0,0,UP
2024-11-12,00:28:24,26.27273671273716,91.4892005094355,185.2316062315059,9066.584995753909,21.300938374796672,3.8625272908918333,-7.446574541207951,-9.706823903655014,79.93926035799419,673.5547992585309,14.694675713394867,366.0314973138476,0,0,0,0,DOWN
2024-11-12,00:28:25,26.27084377124049,91.48960308846036,270.97821942104656,7727.786035809498,-12.83053275329678,11.256261932933707,0.2077999004099258,-1.1623870671543415,5.788645015121386,540.0569235996479,22.835365908802963,701.0067263473748,0,0,0,0,UP
2024-11-12,00:28:26,26.268937209020557,91.49000919937008,175.21486687782624,4946.155507291998,1.4355638387394833,-8.924075554451672,-0.1501405169941883,-3.257232796347072,53.05760332958421,763.0457456388747,37.16449366350775,648.6741008640188,0,0,0,0,UP
2024-11-12,00:28:27,26.26701724559452,91.4904187890287,189.28720156199233,19762.49503281993,-34.408148292636305,17.620138414068464,-7.965507565371253,5.102938416897796,75.86891571897625,543.8678978198818,56.36514959721036,797.6556702954769,0,0,0,0,UP
2024-11-12,00:28:28,26.265084100479562,91.49083180430016,191.8659450404412,2168.2778311073444,-13.678218829900509,-3.0275360366829105,9.31004826322403,2.7948168638830033,87.73412412168511,490.14016057877984,43.43557743158845,718.4968926535379,0,0,0,0,DOWN
2024-11-12,00:28:29,26.263137993192842,91.49124819204846,355.8102256265032,15996.861924699815,41.98831233290406,11.75242944292874,3.788716391458596,5.097889640043466,77.39438239489388,700.2558653079093,33.971537599600886,592.8338485066104,0,0,0,1,UP
2024-11-12,00:28:30,26.261179143251535,91.49166789913758,390.83688186945193,16744.13062358329,-35.21854397510671,-16.065369876516307,6.951859177475654,-0.9782805487423047,59.84979420495413,609.6921210472949,94.62252245341931,200.13874982680488,0,0,0,0,UP
2024-11-12,00:28:31,26.259207770172807,91.49209087243152,256.41293031451573,17714.894241901005,32.98191618236814,3.6557536441893568,-7.464463695917402,-5.544085704755064,37.601697120146035,530.8377284047792,71.84838245673785,203.9103138650418,0,0,0,0,UP
2024-11-12,00:28:32,26.257224093473823,91.49251705879423,379.11806140856345,15963.572475399638,-28.17861352327833,18.559535732463814,2.7860777256231906,4.9151325695024095,16.91138572804021,728.481912971873,46.140189379259624,513.9311432928205,0,0,0,0,UP
2024-11-12,00:28:33,26.25522833267176,91.49294640508973,286.9346314593813,4068.016888067602,-36.935541794323775,-1.8872055682063973,9.857464949917176,-3.9492306175706116,78.26054635779802,731.1352620208459,36.11714698954012,390.03621515254787,0,0,0,0,UP
2024-11-12,00:28:34,26.25322070728378,91.49337885818196,126.58902338080881,2460.8871855005673,8.311957915277311,2.091057882755777,-9.746694487082072,-8.10995869676403,26.031972667152292,480.88099473845165,7.094674622752661,426.6930536866796,0,0,0,0,UP
2024-11-12,00:28:35,26.251201436827056,91.49381436493493,298.74401574975286,5343.434559813292,12.406859206963318,-7.185840507510125,-2.8646699903377915,-4.9770604858829826,54.511525204591,343.7905454536807,95.98047813917549,756.434028506037,0,0,0,0,UP
2024-11-12,00:28:36,26.24917074081876,91.49425287221263,187.47705043502322,13234.633180359464,-38.12129326668934,-9.510218616569261,0.36855955276039154,5.2471052410552765,65.28758947015677,756.4085302278463,66.59887246138604,721.8163339572108,0,0,0,0,UP
2024-11-12,00:28:37,26.247128838776053,91.49469432687904,228.5955971177458,11689.269937012623,26.28735660682085,-7.8077654685185305,-1.3840698607752806,3.0871348610771516,36.79827021638997,402.67000965184457,88.61242255515249,776.5805966497372,0,0,0,0,UP
2024-11-12,00:28:38,26.245075950216112,91.49513867579812,311.44797613154833,12032.901999162339,30.59501999171998,8.253356195435476,-0.9734224584847659,5.2256590659620965,27.873697171105693,329.09383727719467,19.28516085405423,751.9377896950904,0,0,0,0,UP
2024-11-12,00:28:39,26.243012294656097,91.49558586583389,110.5556254307431,5332.2889376686335,38.64074789594332,-7.156050832963272,-0.3734555552978964,1.702342019010219,82.64533069835447,773.949279836169,88.94625188081537,692.6473881555382,0,0,0,0,UP
2024-11-12,00:28:40,26.240938091613188,91.49603584385028,270.7241439625088,17878.456460833746,44.05504548712962,12.334904462248389,-9.875927658637298,4.570486471190771,71.15426154535305,788.9222164523945,6.8417073804328705,360.84957258482314,0,0,0,0,UP
2024-11-12,00:28:41,26.238853560604547,91.49648855671133,294.4917090646426,16373.916581582813,-2.7754934532048026,-7.689974232819377,-2.1839342090896867,-3.1930560439720113,19.707466426005738,415.91821951881406,63.08843404263524,396.13798793108623,0,0,0,0,UP
2024-11-12,00:28:42,26.236758921147345,91.49694395128097,148.06406916557714,850.068410166625,38.94099235595978,14.470133021642503,-7.084430330874811,-3.6641457289378776,12.095780611835849,550.3043194418547,35.21118539957203,347.6851941075477,0,0,0,0,UP
2024-11-12,00:28:43,26.234654392758745,91.49740197442321,383.3522697151719,2927.5944469122014,11.167514762568494,9.579399108154824,-6.405700683993361,7.316385889802909,83.54573416140569,729.2876588621448,94.46580018368572,440.50489149831657,0,0,0,1,UP
2024-11-12,00:28:44,26.232540194955927,91.49786257300207,338.75933338464813,6941.6048530895905,28.791915480558387,13.07124563527286,-3.7105615669568177,0.23579829584785017,45.29240909116288,437.7963075167224,63.76716528901294,474.2207624783266,0,0,0,0,UP
2024-11-12,00:28:45,26.230416547256052,91.49832569388147,343.937076821388,13810.094973615169,-27.58085034815568,2.810958088706279,3.8736587991148763,7.5432563447901195,52.87257848918857,323.7532214133588,46.09907585831334,687.6416019286851,0,0,0,0,UP
2024-11-12,00:28:46,26.228283669176292,91.49879128392541,156.08037565830875,12871.865997761442,11.829163992435625,-6.543291854787334,6.794327136345828,-8.777990845485522,87.81055881827963,334.4175264989866,47.81576793110111,404.9213436231211,0,0,0,0,UP
2024-11-12,00:28:47,26.226141780233817,91.4992592899979,185.19797412987535,13164.192797187818,-36.38075429407267,-8.510038813011942,7.820628837555013,9.35776939340511,2.8804032824426007,735.4364598045133,57.852850037106094,711.3198555235011,0,0,0,0,UP
2024-11-12,00:28:48,26.223991099945792,91.49972965896289,259.81110259180195,11338.511574939523,3.904085282010392,8.518679033854394,4.49189580440504,0.3712431246885899,16.956955454627852,616.9468208425442,51.37451770509885,670.849390992228,0,0,0,0,UP
2024-11-12,00:28:49,26.221831847829392,91.5002023376844,145.87144579337115,17046.956345525818,19.923693778888776,-12.997718115874658,-9.433183888787909,-7.698295738349432,29.789479096063907,584.4505800707706,41.69654212630148,323.69631486899675,0,0,0,0,DOWN
2024-11-12,00:28:50,26.219664243401773,91.50067727302634,229.82803522534905,6595.382418565964,-27.146845218018665,-0.4403038520675686,-0.20349420408847685,8.077831363487558,78.90349284834548,459.64239992847325,77.13998941024973,228.33663511864273,0,0,0,0,UP
2024-11-12,00:28:51,26.217488506180132,91.50115441185282,377.45573018515773,15002.560586476737,6.367639633131837,9.989395618670223,1.5734126531565806,-3.56739973113815,56.03497864185434,787.850484973451,25.185910231629393,634.4137934173909,0,0,0,0,UP
2024-11-12,00:28:52,26.215304855681598,91.50163370102767,251.45538146019678,5029.427389586076,-37.50660691296641,-4.779956433687445,8.513751327119362,5.847966733574264,16.118155879019646,421.999655061801,14.700190136131663,616.8053025603939,0,0,0,0,UP
